time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-5.009861,-81.1475,,,,,,,,,,,,,,,,,,
,-5.005139,-81.145,,,,,,,,,,,,,,,,,,
,-5.005694,-81.144167,,,,,,,,,,,,,,,,,,
,-5.00625,-81.143333,,,,,,,,,,,,,,,,,,
,-5.00625,-81.143333,,,,,,,,,,,,,,,,,,
,-5.006806,-81.143333,,,,,,,,,,,,,,,,,,
,-4.984306,-81.171111,,,,,,,,,,,,,,,,,,
,-4.985417,-81.17,,,,,,,,,,,,,,,,,,
,-4.986528,-81.168889,,,,,,,,,,,,,,,,,,
,-4.987639,-81.1675,,,,,,,,,,,,,,,,,,
,-4.98875,-81.166389,,,,,,,,,,,,,,,,,,
,-4.989861,-81.165278,,,,,,,,,,,,,,,,,,
,-4.990694,-81.164722,,,,,,,,,,,,,,,,,,
,-4.991806,-81.163889,,,,,,,,,,,,,,,,,,
,-4.992917,-81.163056,,,,,,,,,,,,,,,,,,
,-4.994028,-81.1625,,,,,,,,,,,,,,,,,,
,-4.995139,-81.161667,,,,,,,,,,,,,,,,,,
,-4.99625,-81.161111,,,,,,,,,,,,,,,,,,
,-4.997361,-81.160556,,,,,,,,,,,,,,,,,,
,-4.99875,-81.16,,,,,,,,,,,,,,,,,,
,-4.999861,-81.159167,,,,,,,,,,,,,,,,,,
,-5.000972,-81.158889,,,,,,,,,,,,,,,,,,
,-5.002083,-81.158333,,,,,,,,,,,,,,,,,,
,-5.003194,-81.158056,,,,,,,,,,,,,,,,,,
,-5.004306,-81.1575,,,,,,,,,,,,,,,,,,
,-5.005417,-81.156944,,,,,,,,,,,,,,,,,,
,-5.006806,-81.156667,,,,,,,,,,,,,,,,,,
,-5.007917,-81.156667,,,,,,,,,,,,,,,,,,
,-5.48625,-81.052778,,,,,,,,,,,,,,,,,,
,-5.487083,-81.051389,,,,,,,,,,,,,,,,,,
,-5.488194,-81.050278,,,,,,,,,,,,,,,,,,
,-5.48875,-81.049722,,,,,,,,,,,,,,,,,,
,-5.48875,-81.048889,,,,,,,,,,,,,,,,,,
,-5.489028,-81.048056,,,,,,,,,,,,,,,,,,
,-5.48875,-81.0475,,,,,,,,,,,,,,,,,,
,-5.488472,-81.047222,,,,,,,,,,,,,,,,,,
,-5.014583,-81.138611,,,,,,,,,,,,,,,,,,
,-5.015694,-81.1375,,,,,,,,,,,,,,,,,,
,-5.016528,-81.136667,,,,,,,,,,,,,,,,,,
,-5.016528,-81.135556,,,,,,,,,,,,,,,,,,
,-5.012361,-81.1325,,,,,,,,,,,,,,,,,,
,-5.012917,-81.131667,,,,,,,,,,,,,,,,,,
,-5.015972,-81.131944,,,,,,,,,,,,,,,,,,
,-5.017361,-81.131389,,,,,,,,,,,,,,,,,,
,-5.01875,-81.131111,,,,,,,,,,,,,,,,,,
,-4.994861,-81.156389,,,,,,,,,,,,,,,,,,
,-4.996528,-81.154444,,,,,,,,,,,,,,,,,,
,-4.998194,-81.153056,,,,,,,,,,,,,,,,,,
,-4.999583,-81.151667,,,,,,,,,,,,,,,,,,
,-5.000972,-81.150278,,,,,,,,,,,,,,,,,,
,-5.002639,-81.149444,,,,,,,,,,,,,,,,,,
,-5.004306,-81.148611,,,,,,,,,,,,,,,,,,
,-5.005972,-81.147778,,,,,,,,,,,,,,,,,,
,-5.007639,-81.146944,,,,,,,,,,,,,,,,,,
,-5.009028,-81.145833,,,,,,,,,,,,,,,,,,
,-5.010417,-81.144444,,,,,,,,,,,,,,,,,,
,-5.011806,-81.143056,,,,,,,,,,,,,,,,,,
,-5.013472,-81.141667,,,,,,,,,,,,,,,,,,
,-5.015139,-81.14,,,,,,,,,,,,,,,,,,
,-5.016528,-81.138333,,,,,,,,,,,,,,,,,,
,-5.018194,-81.136667,,,,,,,,,,,,,,,,,,
,-4.950139,-81.238333,,,,,,,,,,,,,,,,,,
,-4.95125,-81.237222,,,,,,,,,,,,,,,,,,
,-4.952639,-81.236111,,,,,,,,,,,,,,,,,,
,-4.953472,-81.235278,,,,,,,,,,,,,,,,,,
,-4.954861,-81.234167,,,,,,,,,,,,,,,,,,
,-4.955694,-81.233056,,,,,,,,,,,,,,,,,,
,-4.956806,-81.231667,,,,,,,,,,,,,,,,,,
,-4.957361,-81.230556,,,,,,,,,,,,,,,,,,
,-4.959028,-81.229722,,,,,,,,,,,,,,,,,,
,-4.960694,-81.228611,,,,,,,,,,,,,,,,,,
,-4.962083,-81.227778,,,,,,,,,,,,,,,,,,
,-4.963472,-81.226944,,,,,,,,,,,,,,,,,,
,-4.964306,-81.226667,,,,,,,,,,,,,,,,,,
,-4.964306,-81.226944,,,,,,,,,,,,,,,,,,
,-4.964028,-81.227222,,,,,,,,,,,,,,,,,,
,-4.96375,-81.226944,,,,,,,,,,,,,,,,,,
,-4.96375,-81.227222,,,,,,,,,,,,,,,,,,
,-4.944306,-81.19,,,,,,,,,,,,,,,,,,
,-4.94625,-81.19,,,,,,,,,,,,,,,,,,
,-4.947361,-81.190278,,,,,,,,,,,,,,,,,,
,-4.947917,-81.190278,,,,,,,,,,,,,,,,,,
,-4.94875,-81.19,,,,,,,,,,,,,,,,,,
,-4.949861,-81.189722,,,,,,,,,,,,,,,,,,
,-4.96375,-81.191667,,,,,,,,,,,,,,,,,,
,-4.96625,-81.191944,,,,,,,,,,,,,,,,,,
,-4.968194,-81.192222,,,,,,,,,,,,,,,,,,
,-4.969583,-81.1925,,,,,,,,,,,,,,,,,,
,-4.970417,-81.192778,,,,,,,,,,,,,,,,,,
,-4.97125,-81.1925,,,,,,,,,,,,,,,,,,
,-4.971806,-81.192222,,,,,,,,,,,,,,,,,,
,-4.94875,-81.237778,,,,,,,,,,,,,,,,,,
,-4.950972,-81.237778,,,,,,,,,,,,,,,,,,
,-4.953194,-81.238056,,,,,,,,,,,,,,,,,,
,-4.955139,-81.238056,,,,,,,,,,,,,,,,,,
,-4.955694,-81.238056,,,,,,,,,,,,,,,,,,
,-4.956528,-81.237778,,,,,,,,,,,,,,,,,,
,-4.957083,-81.237222,,,,,,,,,,,,,,,,,,
,-4.960972,-81.177778,,,,,,,,,,,,,,,,,,
,-4.962917,-81.178333,,,,,,,,,,,,,,,,,,
,-4.964028,-81.178611,,,,,,,,,,,,,,,,,,
,-4.964583,-81.178889,,,,,,,,,,,,,,,,,,
,-4.965139,-81.178611,,,,,,,,,,,,,,,,,,
,-4.965694,-81.178333,,,,,,,,,,,,,,,,,,
,-4.865417,-81.280278,,,,,,,,,,,,,,,,,,
,-4.867083,-81.279167,,,,,,,,,,,,,,,,,,
,-4.869306,-81.278056,,,,,,,,,,,,,,,,,,
,-4.87125,-81.277222,,,,,,,,,,,,,,,,,,
,-4.873194,-81.276111,,,,,,,,,,,,,,,,,,
,-4.874583,-81.275,,,,,,,,,,,,,,,,,,
,-4.875139,-81.274444,,,,,,,,,,,,,,,,,,
,-4.875694,-81.274167,,,,,,,,,,,,,,,,,,
,-5.01875,-81.2225,,,,,,,,,,,,,,,,,,
,-5.020139,-81.221389,,,,,,,,,,,,,,,,,,
,-5.020972,-81.220556,,,,,,,,,,,,,,,,,,
,-5.021528,-81.220278,,,,,,,,,,,,,,,,,,
,-5.022361,-81.22,,,,,,,,,,,,,,,,,,
,-5.022917,-81.219167,,,,,,,,,,,,,,,,,,
,-5.020694,-81.177778,,,,,,,,,,,,,,,,,,
,-5.022083,-81.176667,,,,,,,,,,,,,,,,,,
,-5.023194,-81.175833,,,,,,,,,,,,,,,,,,
,-5.02375,-81.175,,,,,,,,,,,,,,,,,,
,-4.952083,-81.206389,,,,,,,,,,,,,,,,,,
,-4.953472,-81.205278,,,,,,,,,,,,,,,,,,
,-4.954861,-81.204444,,,,,,,,,,,,,,,,,,
,-4.955417,-81.204167,,,,,,,,,,,,,,,,,,
,-4.955694,-81.203889,,,,,,,,,,,,,,,,,,
,-4.955972,-81.203889,,,,,,,,,,,,,,,,,,
,-4.979028,-81.173333,,,,,,,,,,,,,,,,,,
,-4.980417,-81.172222,,,,,,,,,,,,,,,,,,
,-4.981806,-81.171389,,,,,,,,,,,,,,,,,,
,-4.982917,-81.170278,,,,,,,,,,,,,,,,,,
,-4.984028,-81.169167,,,,,,,,,,,,,,,,,,
,-4.984861,-81.168333,,,,,,,,,,,,,,,,,,
,-4.98625,-81.1675,,,,,,,,,,,,,,,,,,
,-4.987639,-81.166667,,,,,,,,,,,,,,,,,,
,-4.98875,-81.166111,,,,,,,,,,,,,,,,,,
,-4.990139,-81.165833,,,,,,,,,,,,,,,,,,
,-4.991528,-81.165833,,,,,,,,,,,,,,,,,,
,-4.992917,-81.165278,,,,,,,,,,,,,,,,,,
,-4.994306,-81.164722,,,,,,,,,,,,,,,,,,
,-4.995972,-81.164167,,,,,,,,,,,,,,,,,,
,-4.997639,-81.163889,,,,,,,,,,,,,,,,,,
,-4.99875,-81.163333,,,,,,,,,,,,,,,,,,
,-5.000417,-81.163333,,,,,,,,,,,,,,,,,,
,-5.001806,-81.163333,,,,,,,,,,,,,,,,,,
,-5.003194,-81.163333,,,,,,,,,,,,,,,,,,
,-5.004861,-81.163056,,,,,,,,,,,,,,,,,,
,-5.006528,-81.163056,,,,,,,,,,,,,,,,,,
,-5.492639,-81.048056,,,,,,,,,,,,,,,,,,
,-5.493194,-81.046667,,,,,,,,,,,,,,,,,,
,-5.494028,-81.045556,,,,,,,,,,,,,,,,,,
,-5.494583,-81.045,,,,,,,,,,,,,,,,,,
,-5.494306,-81.044444,,,,,,,,,,,,,,,,,,
,-5.494306,-81.043889,,,,,,,,,,,,,,,,,,
,-5.494028,-81.043611,,,,,,,,,,,,,,,,,,
,-5.011806,-81.141389,,,,,,,,,,,,,,,,,,
,-5.012917,-81.140556,,,,,,,,,,,,,,,,,,
,-5.013472,-81.140278,,,,,,,,,,,,,,,,,,
,-5.01375,-81.14,,,,,,,,,,,,,,,,,,
,-5.014028,-81.140278,,,,,,,,,,,,,,,,,,
,-5.014861,-81.14,,,,,,,,,,,,,,,,,,
,-4.950694,-81.240556,,,,,,,,,,,,,,,,,,
,-4.951806,-81.239167,,,,,,,,,,,,,,,,,,
,-4.952639,-81.238056,,,,,,,,,,,,,,,,,,
,-4.953472,-81.236667,,,,,,,,,,,,,,,,,,
,-4.954583,-81.235556,,,,,,,,,,,,,,,,,,
,-4.955417,-81.234444,,,,,,,,,,,,,,,,,,
,-4.956528,-81.233056,,,,,,,,,,,,,,,,,,
,-4.957639,-81.232222,,,,,,,,,,,,,,,,,,
,-4.958194,-81.231667,,,,,,,,,,,,,,,,,,
,-4.958472,-81.231389,,,,,,,,,,,,,,,,,,
,-4.95875,-81.231111,,,,,,,,,,,,,,,,,,
,-4.959028,-81.231111,,,,,,,,,,,,,,,,,,
,-4.95875,-81.230833,,,,,,,,,,,,,,,,,,
,-4.959028,-81.230556,,,,,,,,,,,,,,,,,,
,-4.959028,-81.230556,,,,,,,,,,,,,,,,,,
,-4.975972,-81.184167,,,,,,,,,,,,,,,,,,
,-4.977917,-81.184722,,,,,,,,,,,,,,,,,,
,-4.980139,-81.185278,,,,,,,,,,,,,,,,,,
,-4.981806,-81.185556,,,,,,,,,,,,,,,,,,
,-4.983194,-81.185833,,,,,,,,,,,,,,,,,,
,-4.984028,-81.186111,,,,,,,,,,,,,,,,,,
,-4.985139,-81.186111,,,,,,,,,,,,,,,,,,
,-4.985972,-81.185556,,,,,,,,,,,,,,,,,,
,-4.89125,-81.259722,,,,,,,,,,,,,,,,,,
,-4.893472,-81.259444,,,,,,,,,,,,,,,,,,
,-4.895417,-81.259167,,,,,,,,,,,,,,,,,,
,-4.896528,-81.259167,,,,,,,,,,,,,,,,,,
,-4.897639,-81.258611,,,,,,,,,,,,,,,,,,
,-4.897917,-81.258333,,,,,,,,,,,,,,,,,,
,-4.943472,-81.192778,,,,,,,,,,,,,,,,,,
,-4.945417,-81.193056,,,,,,,,,,,,,,,,,,
,-4.946806,-81.193333,,,,,,,,,,,,,,,,,,
,-4.947639,-81.193611,,,,,,,,,,,,,,,,,,
,-4.948472,-81.193611,,,,,,,,,,,,,,,,,,
,-4.949306,-81.193611,,,,,,,,,,,,,,,,,,
,-4.949028,-81.193056,,,,,,,,,,,,,,,,,,
,-5.018194,-81.206389,,,,,,,,,,,,,,,,,,
,-5.019306,-81.204722,,,,,,,,,,,,,,,,,,
,-5.020139,-81.203611,,,,,,,,,,,,,,,,,,
,-5.020694,-81.203056,,,,,,,,,,,,,,,,,,
,-5.021528,-81.2025,,,,,,,,,,,,,,,,,,
,-5.022361,-81.2025,,,,,,,,,,,,,,,,,,
,-5.023194,-81.201667,,,,,,,,,,,,,,,,,,
,-5.013194,-81.167778,,,,,,,,,,,,,,,,,,
,-5.014583,-81.166111,,,,,,,,,,,,,,,,,,
,-5.01625,-81.164167,,,,,,,,,,,,,,,,,,
,-5.017083,-81.163333,,,,,,,,,,,,,,,,,,
,-5.017639,-81.163333,,,,,,,,,,,,,,,,,,
,-5.018194,-81.163333,,,,,,,,,,,,,,,,,,
,-5.01875,-81.163333,,,,,,,,,,,,,,,,,,
,-5.019028,-81.163056,,,,,,,,,,,,,,,,,,
,-4.984583,-81.165278,,,,,,,,,,,,,,,,,,
,-4.985694,-81.163611,,,,,,,,,,,,,,,,,,
,-4.986806,-81.161944,,,,,,,,,,,,,,,,,,
,-4.987639,-81.16,,,,,,,,,,,,,,,,,,
,-4.988472,-81.157778,,,,,,,,,,,,,,,,,,
,-4.989306,-81.155833,,,,,,,,,,,,,,,,,,
,-4.990139,-81.154167,,,,,,,,,,,,,,,,,,
,-4.951528,-81.188889,,,,,,,,,,,,,,,,,,
,-4.953194,-81.1875,,,,,,,,,,,,,,,,,,
,-4.954861,-81.186389,,,,,,,,,,,,,,,,,,
,-4.956528,-81.185278,,,,,,,,,,,,,,,,,,
,-4.958194,-81.184167,,,,,,,,,,,,,,,,,,
,-4.959306,-81.183889,,,,,,,,,,,,,,,,,,
,-4.960139,-81.183611,,,,,,,,,,,,,,,,,,
,-4.960694,-81.183611,,,,,,,,,,,,,,,,,,
,-5.018194,-81.206944,,,,,,,,,,,,,,,,,,
,-5.019306,-81.205556,,,,,,,,,,,,,,,,,,
,-5.020694,-81.203889,,,,,,,,,,,,,,,,,,
,-5.021806,-81.2025,,,,,,,,,,,,,,,,,,
,-5.023194,-81.201111,,,,,,,,,,,,,,,,,,
,-5.023472,-81.200556,,,,,,,,,,,,,,,,,,
,-5.024306,-81.196944,,,,,,,,,,,,,,,,,,
,-5.025417,-81.195833,,,,,,,,,,,,,,,,,,
,-5.025972,-81.195556,,,,,,,,,,,,,,,,,,
,-5.026528,-81.195278,,,,,,,,,,,,,,,,,,
,-5.026528,-81.195,,,,,,,,,,,,,,,,,,
,-4.9735,-81.149299,,,,,,,,,,,,,,,,,,
,-4.9754,-81.1496,,,,,,,,,,,,,,,,,,
,-4.9774,-81.1501,,,,,,,,,,,,,,,,,,
,-4.9792,-81.1506,,,,,,,,,,,,,,,,,,
,-4.981,-81.151099,,,,,,,,,,,,,,,,,,
,-4.9828,-81.1515,,,,,,,,,,,,,,,,,,
,-4.9847,-81.1519,,,,,,,,,,,,,,,,,,
,-4.9864,-81.1526,,,,,,,,,,,,,,,,,,
,-4.9517,-81.2352,,,,,,,,,,,,,,,,,,
,-4.9533,-81.2346,,,,,,,,,,,,,,,,,,
,-4.9546,-81.2336,,,,,,,,,,,,,,,,,,
,-4.956,-81.232599,,,,,,,,,,,,,,,,,,
,-4.9572,-81.2318,,,,,,,,,,,,,,,,,,
,-4.9574,-81.2316,,,,,,,,,,,,,,,,,,
,-4.9578,-81.231499,,,,,,,,,,,,,,,,,,
,-4.956,-81.1883,,,,,,,,,,,,,,,,,,
,-4.9581,-81.187799,,,,,,,,,,,,,,,,,,
,-4.96,-81.187099,,,,,,,,,,,,,,,,,,
,-4.9612,-81.187099,,,,,,,,,,,,,,,,,,
,-4.962,-81.187,,,,,,,,,,,,,,,,,,
,-4.9621,-81.187,,,,,,,,,,,,,,,,,,
,-4.9611,-81.185999,,,,,,,,,,,,,,,,,,
,-5.0091,-81.2167,,,,,,,,,,,,,,,,,,
,-5.0104,-81.2155,,,,,,,,,,,,,,,,,,
,-5.0116,-81.2144,,,,,,,,,,,,,,,,,,
,-5.013,-81.213399,,,,,,,,,,,,,,,,,,
,-5.0142,-81.2123,,,,,,,,,,,,,,,,,,
,-5.0152,-81.2119,,,,,,,,,,,,,,,,,,
,-5.0157,-81.2117,,,,,,,,,,,,,,,,,,
,-5.0166,-81.2113,,,,,,,,,,,,,,,,,,
,-5.0174,-81.210899,,,,,,,,,,,,,,,,,,
,-5.011,-81.183299,,,,,,,,,,,,,,,,,,
,-5.0122,-81.1822,,,,,,,,,,,,,,,,,,
,-5.0133,-81.181199,,,,,,,,,,,,,,,,,,
,-5.0145,-81.180299,,,,,,,,,,,,,,,,,,
,-5.0155,-81.18,,,,,,,,,,,,,,,,,,
,-5.0159,-81.179899,,,,,,,,,,,,,,,,,,
,-5.0165,-81.1798,,,,,,,,,,,,,,,,,,
,-4.996806,-81.143333,,,,,,,,,,,,,,,,,,
,-4.99875,-81.142778,,,,,,,,,,,,,,,,,,
,-5.000694,-81.141944,,,,,,,,,,,,,,,,,,
,-5.002639,-81.141111,,,,,,,,,,,,,,,,,,
,-5.004583,-81.140278,,,,,,,,,,,,,,,,,,
,-5.00625,-81.139167,,,,,,,,,,,,,,,,,,
,-5.008194,-81.138611,,,,,,,,,,,,,,,,,,
,-5.010694,-81.137778,,,,,,,,,,,,,,,,,,
,-5.012639,-81.136944,,,,,,,,,,,,,,,,,,
,-4.936806,-81.217222,,,,,,,,,,,,,,,,,,
,-4.939028,-81.216111,,,,,,,,,,,,,,,,,,
,-4.940972,-81.215,,,,,,,,,,,,,,,,,,
,-4.942083,-81.214444,,,,,,,,,,,,,,,,,,
,-4.942361,-81.214167,,,,,,,,,,,,,,,,,,
,-4.942917,-81.213889,,,,,,,,,,,,,,,,,,
,-4.939583,-81.218333,,,,,,,,,,,,,,,,,,
,-4.94125,-81.217222,,,,,,,,,,,,,,,,,,
,-4.942639,-81.216111,,,,,,,,,,,,,,,,,,
,-4.944028,-81.215,,,,,,,,,,,,,,,,,,
,-4.945417,-81.214167,,,,,,,,,,,,,,,,,,
,-4.946806,-81.213056,,,,,,,,,,,,,,,,,,
,-4.948472,-81.2125,,,,,,,,,,,,,,,,,,
,-4.950139,-81.211944,,,,,,,,,,,,,,,,,,
,-4.951806,-81.211389,,,,,,,,,,,,,,,,,,
,-4.953194,-81.211111,,,,,,,,,,,,,,,,,,
,-4.955139,-81.210833,,,,,,,,,,,,,,,,,,
,-4.933472,-81.231389,,,,,,,,,,,,,,,,,,
,-4.935139,-81.230278,,,,,,,,,,,,,,,,,,
,-4.936528,-81.229167,,,,,,,,,,,,,,,,,,
,-4.938194,-81.227778,,,,,,,,,,,,,,,,,,
,-4.939028,-81.227222,,,,,,,,,,,,,,,,,,
,-4.939861,-81.226944,,,,,,,,,,,,,,,,,,
,-4.94125,-81.226111,,,,,,,,,,,,,,,,,,
,-4.980139,-81.174722,,,,,,,,,,,,,,,,,,
,-4.981528,-81.173611,,,,,,,,,,,,,,,,,,
,-4.982639,-81.172778,,,,,,,,,,,,,,,,,,
,-4.98375,-81.171944,,,,,,,,,,,,,,,,,,
,-4.984861,-81.170833,,,,,,,,,,,,,,,,,,
,-4.985972,-81.17,,,,,,,,,,,,,,,,,,
,-4.987083,-81.168889,,,,,,,,,,,,,,,,,,
,-4.987917,-81.168056,,,,,,,,,,,,,,,,,,
,-4.989028,-81.166944,,,,,,,,,,,,,,,,,,
,-4.990139,-81.166389,,,,,,,,,,,,,,,,,,
,-4.990972,-81.165278,,,,,,,,,,,,,,,,,,
,-4.992083,-81.164167,,,,,,,,,,,,,,,,,,
,-4.993194,-81.163056,,,,,,,,,,,,,,,,,,
,-4.994583,-81.161944,,,,,,,,,,,,,,,,,,
,-4.995694,-81.160556,,,,,,,,,,,,,,,,,,
,-4.996806,-81.159444,,,,,,,,,,,,,,,,,,
,-4.997917,-81.158333,,,,,,,,,,,,,,,,,,
,-4.999028,-81.1575,,,,,,,,,,,,,,,,,,
,-5.009028,-81.144167,,,,,,,,,,,,,,,,,,
,-5.009583,-81.143333,,,,,,,,,,,,,,,,,,
,-5.009861,-81.142222,,,,,,,,,,,,,,,,,,
,-5.010417,-81.141389,,,,,,,,,,,,,,,,,,
,-5.010694,-81.140556,,,,,,,,,,,,,,,,,,
,-5.012083,-81.139722,,,,,,,,,,,,,,,,,,
,-5.012917,-81.139167,,,,,,,,,,,,,,,,,,
,-5.014028,-81.138333,,,,,,,,,,,,,,,,,,
,-5.017083,-81.138056,,,,,,,,,,,,,,,,,,
,-5.019028,-81.137778,,,,,,,,,,,,,,,,,,
,-5.020139,-81.136944,,,,,,,,,,,,,,,,,,
,-5.020417,-81.136944,,,,,,,,,,,,,,,,,,
,-5.020694,-81.136944,,,,,,,,,,,,,,,,,,
,-5.021528,-81.137222,,,,,,,,,,,,,,,,,,
,-5.022639,-81.136667,,,,,,,,,,,,,,,,,,
,-4.985417,-81.183056,,,,,,,,,,,,,,,,,,
,-4.986528,-81.181944,,,,,,,,,,,,,,,,,,
,-4.987917,-81.181111,,,,,,,,,,,,,,,,,,
,-4.989583,-81.180278,,,,,,,,,,,,,,,,,,
,-4.990972,-81.179444,,,,,,,,,,,,,,,,,,
,-4.992361,-81.178333,,,,,,,,,,,,,,,,,,
,-4.994028,-81.1775,,,,,,,,,,,,,,,,,,
,-4.995694,-81.176389,,,,,,,,,,,,,,,,,,
,-4.985417,-81.226667,,,,,,,,,,,,,,,,,,
,-4.985972,-81.225556,,,,,,,,,,,,,,,,,,
,-4.986528,-81.224444,,,,,,,,,,,,,,,,,,
,-4.987361,-81.223611,,,,,,,,,,,,,,,,,,
,-4.988194,-81.222222,,,,,,,,,,,,,,,,,,
,-4.989028,-81.221111,,,,,,,,,,,,,,,,,,
,-4.989861,-81.219444,,,,,,,,,,,,,,,,,,
,-4.965972,-81.198056,,,,,,,,,,,,,,,,,,
,-4.967083,-81.196667,,,,,,,,,,,,,,,,,,
,-4.968194,-81.195278,,,,,,,,,,,,,,,,,,
,-4.969583,-81.194167,,,,,,,,,,,,,,,,,,
,-4.970694,-81.193333,,,,,,,,,,,,,,,,,,
,-4.972083,-81.192778,,,,,,,,,,,,,,,,,,
,-4.973472,-81.192222,,,,,,,,,,,,,,,,,,
,-4.974861,-81.191389,,,,,,,,,,,,,,,,,,
,-4.975972,-81.190556,,,,,,,,,,,,,,,,,,
,-4.977361,-81.189722,,,,,,,,,,,,,,,,,,
,-4.97875,-81.188889,,,,,,,,,,,,,,,,,,
,-4.979861,-81.188056,,,,,,,,,,,,,,,,,,
,-4.980972,-81.186944,,,,,,,,,,,,,,,,,,
,-4.982361,-81.186111,,,,,,,,,,,,,,,,,,
,-4.983472,-81.185,,,,,,,,,,,,,,,,,,
,-4.936806,-81.212222,,,,,,,,,,,,,,,,,,
,-4.938472,-81.211944,,,,,,,,,,,,,,,,,,
,-4.940417,-81.211667,,,,,,,,,,,,,,,,,,
,-4.941528,-81.211389,,,,,,,,,,,,,,,,,,
,-4.942361,-81.210833,,,,,,,,,,,,,,,,,,
,-4.943472,-81.210278,,,,,,,,,,,,,,,,,,
,-4.952083,-81.194167,,,,,,,,,,,,,,,,,,
,-4.952639,-81.206389,,,,,,,,,,,,,,,,,,
,-4.958472,-81.206944,,,,,,,,,,,,,,,,,,
,-4.960694,-81.206944,,,,,,,,,,,,,,,,,,
,-4.962361,-81.206944,,,,,,,,,,,,,,,,,,
,-4.96375,-81.207222,,,,,,,,,,,,,,,,,,
,-4.965139,-81.206944,,,,,,,,,,,,,,,,,,
,-4.96625,-81.206111,,,,,,,,,,,,,,,,,,
,-4.9773,-81.2149,,,,,,,,,,,,,,,,,,
,-4.9787,-81.2139,,,,,,,,,,,,,,,,,,
,-4.98,-81.212499,,,,,,,,,,,,,,,,,,
,-4.9813,-81.2112,,,,,,,,,,,,,,,,,,
,-4.982,-81.2105,,,,,,,,,,,,,,,,,,
,-4.9825,-81.210199,,,,,,,,,,,,,,,,,,
,-4.9824,-81.209999,,,,,,,,,,,,,,,,,,
,-4.9825,-81.209799,,,,,,,,,,,,,,,,,,
,-4.9821,-81.2101,,,,,,,,,,,,,,,,,,
,-4.9764,-81.1802,,,,,,,,,,,,,,,,,,
,-4.9777,-81.179399,,,,,,,,,,,,,,,,,,
,-4.9791,-81.178699,,,,,,,,,,,,,,,,,,
,-4.9806,-81.178,,,,,,,,,,,,,,,,,,
,-4.982,-81.1772,,,,,,,,,,,,,,,,,,
,-4.9832,-81.1762,,,,,,,,,,,,,,,,,,
,-4.9845,-81.1752,,,,,,,,,,,,,,,,,,
,-4.9857,-81.174399,,,,,,,,,,,,,,,,,,
,-4.9869,-81.173499,,,,,,,,,,,,,,,,,,
,-4.9882,-81.172599,,,,,,,,,,,,,,,,,,
,-4.9895,-81.1714,,,,,,,,,,,,,,,,,,
,-4.9906,-81.1702,,,,,,,,,,,,,,,,,,
,-4.9576,-81.202,,,,,,,,,,,,,,,,,,
,-4.959,-81.202299,,,,,,,,,,,,,,,,,,
,-4.9605,-81.2027,,,,,,,,,,,,,,,,,,
,-4.9615,-81.2029,,,,,,,,,,,,,,,,,,
,-4.9619,-81.2031,,,,,,,,,,,,,,,,,,
,-4.9625,-81.2029,,,,,,,,,,,,,,,,,,
,-4.9628,-81.2029,,,,,,,,,,,,,,,,,,
,-4.963,-81.2024,,,,,,,,,,,,,,,,,,
,-4.871,-81.2825,,,,,,,,,,,,,,,,,,
,-4.8732,-81.2816,,,,,,,,,,,,,,,,,,
,-4.8752,-81.280599,,,,,,,,,,,,,,,,,,
,-4.8761,-81.279699,,,,,,,,,,,,,,,,,,
,-4.8764,-81.278599,,,,,,,,,,,,,,,,,,
,-4.877,-81.277899,,,,,,,,,,,,,,,,,,
,-4.877,-81.2772,,,,,,,,,,,,,,,,,,
,-4.9521,-81.182799,,,,,,,,,,,,,,,,,,
,-4.954,-81.182,,,,,,,,,,,,,,,,,,
,-4.9556,-81.1814,,,,,,,,,,,,,,,,,,
,-4.9565,-81.1816,,,,,,,,,,,,,,,,,,
,-4.9569,-81.1815,,,,,,,,,,,,,,,,,,
,-4.9575,-81.1815,,,,,,,,,,,,,,,,,,
,-4.9575,-81.1813,,,,,,,,,,,,,,,,,,
,-5.0345,-81.246699,,,,,,,,,,,,,,,,,,
,-5.0362,-81.246199,,,,,,,,,,,,,,,,,,
,-5.0378,-81.245999,,,,,,,,,,,,,,,,,,
,-5.0388,-81.2463,,,,,,,,,,,,,,,,,,
,-5.0397,-81.246199,,,,,,,,,,,,,,,,,,
,-5.0407,-81.2463,,,,,,,,,,,,,,,,,,
,-5.0413,-81.245999,,,,,,,,,,,,,,,,,,
,-5.0222,-81.2294,,,,,,,,,,,,,,,,,,
,-5.0236,-81.228799,,,,,,,,,,,,,,,,,,
,-5.0249,-81.228,,,,,,,,,,,,,,,,,,
,-5.0258,-81.2273,,,,,,,,,,,,,,,,,,
,-5.0263,-81.2271,,,,,,,,,,,,,,,,,,
,-5.0268,-81.2264,,,,,,,,,,,,,,,,,,
,-5.0272,-81.226,,,,,,,,,,,,,,,,,,
,-5.0273,-81.2251,,,,,,,,,,,,,,,,,,
,-5.0201,-81.1863,,,,,,,,,,,,,,,,,,
,-5.0211,-81.1849,,,,,,,,,,,,,,,,,,
,-5.0218,-81.1836,,,,,,,,,,,,,,,,,,
,-5.0227,-81.1784,,,,,,,,,,,,,,,,,,
,-5.0239,-81.1773,,,,,,,,,,,,,,,,,,
