time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-9.110972,-78.685278,,,,,,,,,,,,,,,,,,
,-9.113472,-78.684167,,,,,,,,,,,,,,,,,,
,-9.115417,-78.683333,,,,,,,,,,,,,,,,,,
,-9.117917,-78.6825,,,,,,,,,,,,,,,,,,
,-9.120139,-78.681667,,,,,,,,,,,,,,,,,,
,-9.122361,-78.680833,,,,,,,,,,,,,,,,,,
,-5.471528,-81.085278,,,,,,,,,,,,,,,,,,
,-5.472639,-81.084444,,,,,,,,,,,,,,,,,,
,-5.47375,-81.083889,,,,,,,,,,,,,,,,,,
,-5.474306,-81.083056,,,,,,,,,,,,,,,,,,
,-5.474583,-81.0825,,,,,,,,,,,,,,,,,,
,-5.474583,-81.081944,,,,,,,,,,,,,,,,,,
,-5.474583,-81.081111,,,,,,,,,,,,,,,,,,
,-5.474583,-81.080833,,,,,,,,,,,,,,,,,,
,-5.427639,-81.128889,,,,,,,,,,,,,,,,,,
,-5.429583,-81.127778,,,,,,,,,,,,,,,,,,
,-5.430417,-81.127222,,,,,,,,,,,,,,,,,,
,-5.430972,-81.126667,,,,,,,,,,,,,,,,,,
,-5.43125,-81.126111,,,,,,,,,,,,,,,,,,
,-5.43125,-81.125556,,,,,,,,,,,,,,,,,,
,-5.431528,-81.125,,,,,,,,,,,,,,,,,,
,-5.43125,-81.125,,,,,,,,,,,,,,,,,,
,-4.974028,-81.23,,,,,,,,,,,,,,,,,,
,-4.975139,-81.23,,,,,,,,,,,,,,,,,,
,-4.975972,-81.23,,,,,,,,,,,,,,,,,,
,-4.97625,-81.23,,,,,,,,,,,,,,,,,,
,-4.976528,-81.229722,,,,,,,,,,,,,,,,,,
,-4.976806,-81.229722,,,,,,,,,,,,,,,,,,
,-4.963194,-81.196389,,,,,,,,,,,,,,,,,,
,-4.964583,-81.196111,,,,,,,,,,,,,,,,,,
,-4.965972,-81.196111,,,,,,,,,,,,,,,,,,
,-4.96625,-81.195833,,,,,,,,,,,,,,,,,,
,-4.966528,-81.195556,,,,,,,,,,,,,,,,,,
,-4.967083,-81.195278,,,,,,,,,,,,,,,,,,
,-4.967917,-81.194722,,,,,,,,,,,,,,,,,,
,-4.976528,-81.167222,,,,,,,,,,,,,,,,,,
,-4.978194,-81.166944,,,,,,,,,,,,,,,,,,
,-4.979306,-81.166667,,,,,,,,,,,,,,,,,,
